step,train/vllm/spec_acceptance_length,train/vllm/spec_acceptance_rate,train/draft_loss,validation/accuracy,train/approx_entropy,train/gen_kl_error,train/reward,train/turns_per_sample/mean,train/math_code_harbor_agent/num_tool_calls/mean,train/math_code_harbor_agent/generated_tokens/mean,train/math_code_harbor_agent/model_generation_sec/mean,train/math_code_harbor_agent/num_model_calls/mean,train/vllm/request_decode_time_mean_s,train/vllm/request_prefill_time_mean_s,train/vllm/request_queue_time_mean_s,train/mean_gen_tokens_per_sample,validation/timing/rollout/total,timing/train/total_step_time,timing/train/exposed_generation,performance/generation_tokens_per_sec
194,1,0,,,0.2890132554284719,0.0013358921940564983,0.8104491829872131,12.384765625,11.88671875,10544.666015625,173.8338818359375,12.3916015625,11.764541254367701,0.03716389544652618,1.2768389192350641e-05,10544.666015625,,609.9027674840763,26.078430833062157,19683.856044296852
195,1,0,,,0.29859488264082756,0.0014399670411506804,0.8536132574081421,13.556640625,13.1728515625,10801.59375,175.8480068359375,13.560546875,12.229790795190231,0.037019145627358516,1.685895937386977e-05,10801.59375,,680.9089206529316,7.331272755051032,19961.744164502456
196,1,0,,,0.30080146385444095,0.0014189803169415427,0.8508788347244263,13.3193359375,12.92578125,10922.9228515625,183.6192353515625,13.3232421875,11.600312716384858,0.037301399712344814,4.27870439548762e-06,10922.9228515625,,602.6304826529231,6.904776099137962,20656.129169263215
197,1,0,,,0.29546743446007895,0.0014029884674187088,0.8733397722244263,13.30078125,12.919921875,10512.8935546875,172.681498046875,13.3056640625,11.7370062518772,0.03792508523990371,1.7981509517888116e-05,10512.8935546875,,583.9006726131774,7.161506792996079,20451.18897337753
198,1,0,,,0.2941412274308277,0.0014260591780477228,0.8641601800918579,13.33203125,12.9541015625,10276.0791015625,164.7107421875,13.3369140625,10.280666765901529,0.03526213019345671,2.4175502676167785e-05,10276.0791015625,,561.438238684088,34.37492818501778,20838.136841338466
199,1,0,,,0.2992358365036125,0.0014595697363475324,0.863085925579071,13.96875,13.6708984375,10035.1201171875,170.3377978515625,13.97265625,11.11709946767766,0.03717049560683624,2.1601885385576963e-05,10035.1201171875,,585.2972239910159,25.25181296770461,19601.52004279145
200,1,0,,0.8208333253860474,0.280431217426667,0.0013832107411246852,0.8584960699081421,14.3740234375,14.1484375,10677.392578125,187.2089541015625,14.3798828125,11.550590050570296,0.03721568833217776,2.0114174968162877e-05,10677.392578125,302.221075279871,1242.3606245089322,271.18804145627655,13862.311883432038
201,1,0,,,0.28477196525227555,0.0014232852143791774,0.8519531488418579,14.6044921875,14.3857421875,10155.7470703125,165.719044921875,14.609375,10.343762084204712,0.03858832075292425,1.310464985747049e-05,10155.7470703125,,528.8958013339434,4.696432017022744,22099.080628203254
202,1,0,,,0.28919232756288693,0.0014002843253209107,0.8737304210662842,14.80078125,14.6083984375,10644.4638671875,179.2862685546875,14.8046875,9.229304453930814,0.035289058120921014,4.528940323163018e-06,10644.4638671875,,593.0891164869536,7.645585004007444,20563.226270632254
203,1,0,,,0.2865449011878809,0.0013780164692605013,0.902539074420929,15.0693359375,14.9150390625,9863.4833984375,160.8792275390625,15.0732421875,10.851267910196375,0.03774091299717508,4.530765301119848e-06,9863.4833984375,,614.8159982729703,98.35985194193199,18476.240947030357
204,1,0,,,0.3046428394554823,0.0014331996404166603,0.8140624761581421,15.1201171875,14.98828125,11049.25390625,186.1875263671875,15.1240234375,9.757739719204867,0.035563869516158406,1.9503288877028773e-05,11049.25390625,,609.5210225130431,7.989593274192885,20636.247169657432
205,1,0,,,0.28865981301078136,0.001405647748178751,0.8472656011581421,15.162109375,15.0322265625,10286.65625,183.4687783203125,15.1650390625,9.66348113828337,0.0361988262447786,1.2783120956800402e-05,10286.65625,,663.9437994919717,39.787596312817186,20065.28033803536
206,1,0,,,0.2793477229643031,0.0014165188972157239,0.8499999642372131,15.0126953125,14.8486328125,10195.3154296875,177.3200419921875,15.0126953125,10.228404115693744,0.036899156077167476,1.54173322879057e-05,10195.3154296875,,555.5845086909831,7.002366997068748,21096.466409288016
207,1,0,,,0.28633698383964656,0.0014412631381617302,0.8801757097244263,15.2548828125,15.138671875,10531.7802734375,181.4720576171875,15.2587890625,10.421034063421112,0.0371689728896767,4.562308370122233e-06,10531.7802734375,,605.8198701848742,32.63577308598906,19962.691648151613
208,1,0,,,0.28872844786792484,0.0014294223181394727,0.861621081829071,15.0322265625,14.908203125,10662.95703125,183.257630859375,15.044921875,10.00420687089897,0.03574082855196102,8.543823255995434e-06,10662.95703125,,631.9813884070609,50.53847012296319,19338.579690216662
209,1,0,,,0.30059222850832157,0.0014521615554059508,0.8410155773162842,15.3076171875,15.2021484375,10632.1357421875,181.3138046875,15.310546875,10.148457614232761,0.0377431820965083,4.4815908780166575e-06,10632.1357421875,,601.5610645669512,7.275048791896552,20213.475908478267
210,1,0,,0.8666666746139526,0.2961779928737087,0.0014799464085513137,0.8807616829872131,15.21875,15.1015625,10528.978515625,176.680421875,15.2255859375,9.998158269931773,0.036492865501433304,3.184811901880423e-05,10528.978515625,307.25158037105575,1096.0135980520863,25.551382975885645,19714.77458050348
211,1,0,,,0.2894342523140949,0.0014267103059353303,0.9045897722244263,15.2294921875,15.1201171875,10608.6708984375,179.8284375,15.2333984375,9.734551368485562,0.03857715365681703,1.6162808155013893e-05,10608.6708984375,,600.7510978688952,7.674555560806766,20292.65369467974
212,1,0,,,0.2956427136014099,0.0013861476266328054,0.8447265625,15.5029296875,15.4384765625,10590.3134765625,180.2210234375,15.509765625,10.861756958351016,0.03799945877746272,4.510006325255425e-06,10590.3134765625,,619.985202698037,34.693953476147726,19718.876728948573
213,1,0,,,0.3042681316983362,0.001391132380298643,0.8555663824081421,15.3798828125,15.310546875,11118.8076171875,195.9141533203125,15.390625,9.957144976332055,0.03595591059491635,8.202509430378e-06,11118.8076171875,,621.6032850630581,13.098812083015218,20397.504354022563
214,1,0,,,0.29547510626434814,0.001358178389295972,0.8742187023162842,15.5771484375,15.5234375,10658.4052734375,193.089296875,15.5859375,10.924445942923736,0.03875831115799837,1.5322930366207834e-05,10658.4052734375,,653.2997119668871,60.03514680615626,18821.71343598436
215,1,0,,,0.28314922185290925,0.0013498689108928374,0.8074218034744263,15.1962890625,15.095703125,11056.38671875,185.845279296875,15.208984375,10.96547853772289,0.03684501794858378,8.48583318659664e-06,11056.38671875,,746.4756212690845,75.412520873826,18653.19572054048
216,1,0,,,0.30129702168324,0.0013847189753448674,0.8328124284744263,15.3828125,15.291015625,11379.322265625,207.8872314453125,15.384765625,10.485029846564247,0.03671759866674314,6.660560804717387e-05,11379.322265625,,652.4510029149242,8.240830258000642,19814.310793077704
217,1,0,,,0.29067446156113874,0.0013703560084650235,0.8991210460662842,15.4619140625,15.3955078125,10933.173828125,206.8225390625,15.470703125,11.461490113934971,0.03837464684849942,1.1879706280703048e-05,10933.173828125,,739.1327011699323,43.777481351047754,18826.98125383397
218,,,,,,,,,,,,,,,,,,,,
