step,train/vllm/spec_acceptance_length,train/vllm/spec_acceptance_rate,train/draft_loss,validation/accuracy,train/approx_entropy,train/gen_kl_error,train/reward,train/turns_per_sample/mean,train/math_code_harbor_agent/num_tool_calls/mean,train/math_code_harbor_agent/generated_tokens/mean,train/math_code_harbor_agent/model_generation_sec/mean,train/math_code_harbor_agent/num_model_calls/mean,train/vllm/request_decode_time_mean_s,train/vllm/request_prefill_time_mean_s,train/vllm/request_queue_time_mean_s,train/mean_gen_tokens_per_sample,validation/timing/rollout/total,timing/train/total_step_time,timing/train/exposed_generation,performance/generation_tokens_per_sec
88,2.385708548083745,0.4619145246691069,0.6899713927523408,,0.29689952412081766,0.0015994936348420197,0.79443359375,9.0869140625,8.248046875,9200.83203125,69.61416796875,9.0927734375,7.536172848439872,0.04962372250759675,6.702092868527926e-05,9200.83203125,,875.8947432599962,3.931880919029936,11896.219443215661
89,2.466820290492234,0.48894568199932054,0.6940611792524578,,0.3020488826514338,0.0015983902143688056,0.7815428972244263,8.9619140625,8.0849609375,9319.6533203125,71.28152734375,8.9697265625,6.965760829261602,0.04838418168007786,2.5850235607326e-05,9319.6533203125,,875.3046130109578,4.30909210909158,12123.875689089075
90,2.401580666584956,0.46720124974465116,0.6268170643434132,0.8291666507720947,0.27482845129770794,0.0015331435470287147,0.879101574420929,8.7626953125,7.8916015625,8783.029296875,64.641275390625,8.7666015625,7.405057830633517,0.04865609522677291,4.239537335035553e-05,8783.029296875,187.58105596597306,1191.8459756569937,3.735301063861698,11473.6808487842
91,2.332381861188118,0.44414127507558016,0.6701637185378786,,0.2843766269727439,0.0015837147816242236,0.8326171636581421,9.509765625,8.69140625,9970.7001953125,75.6043974609375,9.5166015625,6.631581804731487,0.055401611035459035,9.394102644005154e-05,9970.7001953125,,874.4472025900614,4.153114371234551,12953.304236697802
92,2.417865286724059,0.472630522305464,0.6370749131747289,,0.27165729337320954,0.001415955377467526,0.8373046517372131,9.74609375,8.9169921875,9553.0419921875,71.484322265625,9.7529296875,6.861384491305233,0.050240598596140634,2.949216599091653e-05,9553.0419921875,,942.0968239030335,4.157789599848911,12363.402096576656
93,2.4458273752825432,0.48194836418604203,0.6736812405242745,,0.2919226944022739,0.00152269278173911,0.84912109375,9.93359375,9.1328125,9409.9091796875,73.87993359375,9.9404296875,6.859784682866767,0.053271180672190985,4.955539160874864e-06,9409.9091796875,,880.4983480561059,3.0933784500230104,12129.484303024195
94,2.409256808163039,0.46976118717036314,0.6437063168777968,,0.27802930204234144,0.001467221352001502,0.8504883050918579,10.1220703125,9.3251953125,9477.0078125,74.576943359375,10.12890625,6.379882243923911,0.05134526511411729,7.274687666361583e-05,9477.0078125,,870.0094780288637,5.611848800908774,12394.279101701464
95,2.4200610324041523,0.47336237286117366,0.6759965741039196,,0.2915079252579744,0.001566224842708408,0.81201171875,10.69140625,9.927734375,9313.47265625,74.4913193359375,10.6962890625,7.0668666894492125,0.05021696959280058,2.9064463013211547e-05,9313.47265625,,935.5410541049205,5.701019683852792,12380.14832215895
96,2.3053375857139393,0.43512671790622587,0.6413207093428355,,0.27143947730110085,0.0014246005089120217,0.7750976085662842,10.15234375,9.3408203125,9848.546875,77.4495458984375,10.1611328125,8.017036259426973,0.05036047209422134,2.3992399670635275e-05,9848.546875,,892.3603855930269,5.299032761948183,12566.989221431659
97,2.47283526816374,0.49095087158566686,0.6638868130212359,,0.2888772805699773,0.0014612502347404188,0.8249022960662842,10.1337890625,9.3212890625,10811.7353515625,88.4865654296875,10.142578125,6.055119261805966,0.048148082963160456,4.824046689781894e-06,10811.7353515625,,896.7251825160347,5.7843558609019965,13662.37066899688
98,2.460829323804049,0.48694970940850324,0.6381893971483805,,0.27544399412136045,0.0014872288363960706,0.8375976085662842,10.05859375,9.2783203125,8851.0458984375,65.854748046875,10.064453125,6.49574250893057,0.0489982377746174,4.910401361055566e-06,8851.0458984375,,880.175320510054,5.899482859764248,11460.428364047746
99,2.3799238521237656,0.45998296334636546,0.6298826890415512,,0.269711737738362,0.0015000264087206006,0.8331054449081421,10.3505859375,9.5517578125,9526.63671875,72.3534033203125,10.3583984375,7.627911580297232,0.05018265309167785,3.36046475957685e-05,9526.63671875,,885.5469450498931,4.487282247748226,12266.553470580247
100,2.4245552696967696,0.4748621983757,0.6813755467119336,0.8145833611488342,0.2925428716212082,0.0015580336455016663,0.7881835699081421,9.9052734375,9.1103515625,10047.8125,80.404193359375,9.9140625,6.62914499847809,0.048854880474484864,1.0045159329075064e-05,10047.8125,197.3420155039057,1199.5512743629515,5.504801076836884,12913.189049267461
101,2.318819915951927,0.4396208188938565,0.67027815333131,,0.2892543888342516,0.0015636759965644842,0.8648437261581421,10.2470703125,9.4765625,9477.830078125,73.20598046875,10.2548828125,6.888207738033501,0.05372941761054048,8.456607438063088e-05,9477.830078125,,884.8817439239938,4.842840765137225,12186.84548701775
102,2.4597084664558357,0.4865749314647112,0.6749602891959512,,0.2902647272608192,0.0015109146236014226,0.8070312142372131,10.107421875,9.296875,10129.6103515625,79.1079208984375,10.115234375,6.467622560313366,0.05049165895743707,2.94301002783234e-05,10129.6103515625,,896.4339200102258,5.000184292206541,12815.335114162983
103,2.3750343331725894,0.45835797382593424,0.6379752874654514,,0.2756595537866815,0.0015070462753961067,0.8507812023162842,9.8388671875,9.0302734375,9085.4482421875,68.3522197265625,9.84765625,7.756134570961958,0.04974374301532683,4.0835261917374424e-05,9085.4482421875,,884.0497694511432,4.208703254116699,11737.770806592256
104,2.4602811668861344,0.48676689613873747,0.6711505653911445,,0.2825598466752126,0.0014941345256751504,0.8366210460662842,9.958984375,9.1416015625,10227.61328125,82.19994921875,9.970703125,6.699686564097367,0.04997724792657206,0.00011025297985241739,10227.61328125,,894.4430858530104,4.754941707942635,13003.499472268224
105,2.3652904638199943,0.4551079313683938,0.6427755505537789,,0.28430643029150815,0.001533197351363924,0.819140613079071,9.7490234375,8.9267578125,9164.837890625,70.277662109375,9.7578125,8.272083450284606,0.051668076080471956,2.413081763717404e-05,9164.837890625,,949.091315645026,4.876213351730257,11879.019822065746
106,2.457170332607264,0.48573054529436394,0.7034021755898721,,0.3117181792276824,0.0015701736763134022,0.80810546875,9.71484375,8.8896484375,10682.802734375,85.3087109375,9.720703125,6.8922424724096905,0.055558715650623064,1.6623290736597594e-05,10682.802734375,,879.5843666009605,3.1780020319856703,13703.29888345344
107,2.4349768095922606,0.47833418952437073,0.6500060187481722,,0.283514812663725,0.0014810315587254763,0.85791015625,10.125,9.33203125,9620.3544921875,74.75648632812499,10.1298828125,6.79753598129151,0.05085632555709923,4.025639149789619e-05,9620.3544921875,,862.8394600120373,6.2508827480487525,12717.662248854309
108,2.43137809567117,0.4771334553033255,0.6680617737838475,,0.29231934478775656,0.001551753426795699,0.8719726204872131,10.2314453125,9.41796875,9590.103515625,74.6095,10.236328125,7.3605458160382655,0.05174326607821757,0.000121526904415198,9590.103515625,,865.7036204300821,6.037558831973001,12594.300648791565
109,2.395197891635604,0.46507401554658373,0.6519678102813486,,0.28624751005281723,0.0015420741396283688,0.859667956829071,10.302734375,9.4873046875,10083.775390625,81.085546875,10.3115234375,8.094343329324984,0.05239465636252705,4.233818227586518e-05,10083.775390625,,872.2784027780872,7.3848158260807395,13285.457966425629
110,2.4277641380106285,0.47593264958306664,0.673259838091326,0.8145833611488342,0.2924535334605025,0.0015529657299993005,0.7855468392372131,10.171875,9.3447265625,10472.2021484375,87.5402548828125,10.1787109375,7.125866547505353,0.05076980681852405,1.956811012083789e-05,10472.2021484375,189.5011028260924,1197.932804794982,6.386741888942197,13544.636291453222
111,2.322766822726296,0.4409331472351054,0.6543689631362213,,0.2763929599154835,0.001515124503498555,0.815234363079071,10.0361328125,9.2197265625,9845.0859375,76.0252607421875,10.0478515625,7.427397095758229,0.054748823425151985,0.00016848872484194453,9845.0859375,,880.8660832829773,4.408196375705302,12753.3267611279
112,2.4164514609861167,0.47216031100338235,0.6547631122994062,,0.28997081864145,0.0015454511100188029,0.867480456829071,9.8369140625,8.9580078125,10420.40625,83.2901484375,9.845703125,8.005142420203606,0.052193485431575495,4.730213538450475e-05,10420.40625,,882.6982436671387,4.49643878499046,13448.956005921145
113,2.508939448601467,0.502985559532435,0.6542443990547326,,0.2865609372875042,0.0015409492887812348,0.859667956829071,10.408203125,9.591796875,10868.7255859375,89.1198876953125,10.419921875,6.556488681190703,0.04899103639156493,2.4264619609465806e-05,10868.7255859375,,887.6831136192195,4.567789158318192,13915.4365528432
114,2.420364047763332,0.4734665111885796,0.6091367773333332,,0.26862010032709804,0.0014831877529530857,0.8917968273162842,9.650390625,8.78515625,9222.1376953125,67.8552099609375,9.65625,7.665152962445485,0.052880143806744266,9.927715320367249e-05,9222.1376953125,,876.0654012970626,4.43185636610724,11951.069131458351
115,2.4205462177615784,0.47352522177960354,0.6609550083012437,,0.2922213092849688,0.0015871452238940265,0.8365233540534973,9.962890625,9.125,10152.4794921875,81.3191220703125,9.9775390625,7.9665934169968216,0.05220099531730439,5.855748327156581e-05,10152.4794921875,,940.193886826979,4.385581700829789,13311.723054784516
116,2.306685364445915,0.43556946387369877,0.6534649561872357,,0.291181195979334,0.0015475920307324031,0.85888671875,10.140625,9.2802734375,10547.9453125,87.8343759765625,10.15234375,8.486309839031513,0.05172094405657807,3.0534000571910096e-05,10547.9453125,,876.2496227219235,4.821135627105832,13647.078359373585
117,2.51222060022012,0.5040791235645709,0.6968027520015312,,0.30819079331058674,0.0015963172525133018,0.8173828125,9.9033203125,9.0439453125,10732.72265625,89.582994140625,9.9130859375,6.670052246629944,0.04997136130359521,1.6907779103642183e-05,10732.72265625,,889.7142083479557,6.234687756048515,13611.381324725737
118,2.4330268197403986,0.4776830965887949,0.6088943113827554,,0.27319014201975733,0.0014895947989899128,0.8701171875,9.4794921875,8.58984375,9132.068359375,68.01867578125,9.48046875,7.100652169927892,0.049329657004700815,1.0977385318638306e-05,9132.068359375,,934.4500848650932,4.057308109942824,11898.458264430305
119,2.4429436391985417,0.48098995101722963,0.6559186483191297,,0.2890869374173235,0.0016033147902341227,0.8139647841453552,10.2216796875,9.3828125,9984.17578125,78.68802343750001,10.23046875,8.116299949656963,0.05906026797024577,1.1133108434702301e-05,9984.17578125,,891.9708889408503,3.134042654884979,12661.079847872088
120,2.401217052122308,0.4670801699772043,0.651502573318794,0.831250011920929,0.29502881084272303,0.0015231495871930179,0.86572265625,9.5537109375,8.6484375,10409.9345703125,82.0332607421875,9.55859375,8.513006929075516,0.05099947411521577,3.91675223305481e-05,10409.9345703125,192.4083139600698,1253.7327468409203,5.589549090946093,13379.774676901829
121,2.337788266606209,0.4459411172929121,0.6697145708349126,,0.3009271190803702,0.001580827804716023,0.8581054210662842,9.982421875,9.119140625,11047.9912109375,90.1834130859375,9.9873046875,7.554965796158843,0.05492576719762685,4.5717502558999545e-05,11047.9912109375,,895.8535825598519,4.383812421001494,13890.862090676148
122,2.3895624772549926,0.46319473924025667,0.6663195718865609,,0.29442866404042434,0.001541964018855424,0.8638671636581421,9.8232421875,8.955078125,10605.6640625,82.6375302734375,9.828125,7.995800945620394,0.05174096909753631,3.7673049124318535e-05,10605.6640625,,893.5833129368257,4.483811096986756,13345.933129734722
123,2.3928635940069554,0.46429580738630977,0.681592419045046,,0.3069429481120096,0.0016246441656448951,0.8272460699081421,10.3408203125,9.498046875,10866.576171875,94.0174775390625,10.3447265625,7.461856457982391,0.04981641634593267,2.515685238322906e-05,10866.576171875,,901.2261531241238,4.473068506922573,13640.942891630557
124,2.4195151660833742,0.47317845468834224,0.6920553625132015,,0.3165734734302532,0.0016200219328084131,0.8156249523162842,10.2431640625,9.3984375,10505.3935546875,81.068140625,10.2509765625,7.081357405532007,0.050236393484206894,2.8772891919671026e-05,10505.3935546875,,897.3664306590799,4.721531252143905,13244.079781637432
125,2.4432898294193954,0.4811043058214442,0.6796716509234102,,0.30655363037021743,0.0016772518878411802,0.8788085579872131,10.3369140625,9.5068359375,9966.33984375,78.707291015625,10.3427734375,6.825865622706993,0.05096282228062238,6.714695587030235e-05,9966.33984375,,958.8119636129122,4.894407778978348,12694.686480512153
126,2.328138269942012,0.4427213057646788,0.6695805574163387,,0.3046839431535773,0.0017092835186645061,0.8369140625,10.1650390625,9.3173828125,9509.6220703125,76.7154013671875,10.1748046875,7.45980915220444,0.04986112645995786,5.240322150308633e-06,9509.6220703125,,885.6606607229915,4.320386596955359,12332.210471495806
127,2.358978968070439,0.4530005919106926,0.7016305685392581,,0.3123871834595775,0.0017779307111567277,0.8282226324081421,10.1591796875,9.30859375,10305.01953125,81.379279296875,10.1669921875,8.484323002323318,0.05147199550949191,4.9326096739342916e-06,10305.01953125,,897.0890541870613,4.310201147804037,12975.890760011967
128,2.439553804098587,0.4798579638069791,0.7053669605593313,,0.32101577573121176,0.0017212500184342616,0.7777342796325684,10.3603515625,9.52734375,11245.5087890625,95.9611689453125,10.3662109375,7.079950922732748,0.05125484409547457,9.447017196361015e-05,11245.5087890625,,903.0829028389417,5.57399992691353,13948.714028512246
129,2.4607682319146216,0.4869268247919055,0.675459300433431,,0.3063189789245371,0.0017734142665233321,0.837890625,10.7353515625,9.9228515625,10245.9365234375,85.150302734375,10.7431640625,6.351492399408303,0.05083430291801544,2.2550707501347587e-05,10245.9365234375,,897.2620346180629,4.720449247164652,13034.453264246675
130,2.3885278448220584,0.46284878410115665,0.6571707003968186,0.8354166746139526,0.29571858516328575,0.0017541452571947502,0.849414050579071,10.88671875,10.0859375,9523.90234375,77.3297578125,10.8916015625,6.975330460436052,0.04960302795222458,0.00012883102006918355,9523.90234375,198.63664668495767,1207.6861284309998,4.640127497958019,12277.756489681944
131,2.492652694593624,0.4975546128647061,0.7111935799221101,,0.32666138153672364,0.0018509994698092669,0.8381835222244263,10.7431640625,9.927734375,10178.994140625,80.9391640625,10.751953125,5.777172827423604,0.054148068976167286,1.0240521552100873e-05,10178.994140625,,875.716779305134,3.4055931579787284,13288.725412743557
132,2.4214403801405977,0.4738154617518386,0.6486913109474699,,0.29057414663475356,0.0016079538955153794,0.8987303972244263,11.763671875,11.0458984375,9535.1279296875,75.302564453125,11.767578125,6.485181383852154,0.05005090956043821,3.555818954966329e-05,9535.1279296875,,856.7298205769621,5.141645442228764,12789.8589511168
133,2.4384783273572053,0.4794992526248684,0.7039643602802244,,0.32044064324509236,0.00165455846098439,0.87548828125,11.3603515625,10.6083984375,10012.7421875,81.688576171875,11.3662109375,6.595359295340701,0.05040420473263133,2.599324220613277e-05,10012.7421875,,861.0969623741694,5.186916118022054,13244.718483218185
134,2.4641750288568667,0.4880645136030106,0.6633373048898648,,0.30305515116742754,0.0015944851894857948,0.82177734375,11.8994140625,11.177734375,10644.5,96.0588310546875,11.90625,5.9185634215719185,0.04865481628207071,1.4090005290591227e-05,10644.5,,870.6663778338116,5.939793173922226,13964.392982999057
135,2.4118243414343237,0.4706127337073707,0.6677360085886903,,0.29853100136278954,0.001649930684749279,0.8452147841453552,11.7529296875,11.025390625,9894.4345703125,82.5611865234375,11.75390625,6.727382542049779,0.05133949545558675,6.906603234036363e-05,9894.4345703125,,930.5680506189819,6.034408245002851,13076.650830052826
136,2.367484566346624,0.45583430120102736,0.6936568810633617,,0.31555725549515046,0.0017011244962787941,0.820019543170929,11.9619140625,11.228515625,10717.822265625,98.687595703125,11.9658203125,6.589131902994029,0.049468418138212795,2.468059983037169e-05,10717.822265625,,880.527542026015,6.857467810856178,13943.044691050616
137,2.3863067901157553,0.46210635602550115,0.6465772144329094,,0.29213716566482617,0.0016321979230582428,0.8746093511581421,11.35546875,10.5986328125,10327.638671875,87.485275390625,11.3623046875,6.693017824587505,0.04973716729767658,1.018628185639635e-05,10327.638671875,,872.1245365759823,5.316119891824201,13514.89345995985
138,2.43556157478264,0.47852529152421597,0.7049630960973445,,0.32070668560118065,0.0017446393172946273,0.8264647722244263,11.6396484375,10.90234375,10502.2158203125,90.1873720703125,11.6455078125,7.317298930974352,0.05188345070130471,4.3957353058780026e-05,10502.2158203125,,871.2965264541563,5.7112100820522755,13731.284963700115
139,2.474382517088279,0.49146643769275977,0.6728274650886306,,0.3029897714313847,0.0016723402975458157,0.849609375,11.40625,10.640625,10940.6142578125,99.1402978515625,11.4111328125,5.941097487996153,0.0495159688685884,8.89204794732205e-05,10940.6142578125,,879.7234952650033,5.495452622883022,14103.321770399441
140,2.4564674324745073,0.48549322532741745,0.6667631832351617,0.8354166746139526,0.30211177444289206,0.0017334710818630583,0.8419921398162842,11.1728515625,10.3974609375,9399.4365234375,76.90863671875,11.1748046875,6.6784368164891035,0.051864953526607006,7.283397058787994e-05,9399.4365234375,196.6180424739141,1205.3136122319847,5.58705214294605,12428.707757745926
141,2.3024672870900154,0.4341622970979101,0.6704466483461147,,0.3086182464076046,0.0017459971056439372,0.8596678972244263,11.0234375,10.2314453125,10022.5029296875,86.8347744140625,11.0302734375,7.168198556587691,0.05272316604026619,7.540626010752985e-05,10022.5029296875,,868.4061995299999,5.061104319058359,13271.798359940543
142,2.4582727179396118,0.48609598563355283,0.6928975383561919,,0.3223167807209393,0.001650061780885892,0.886523425579071,10.921875,10.10546875,10859.802734375,92.2806689453125,10.92578125,6.366427584151725,0.05007052468308964,7.788141024979037e-05,10859.802734375,,884.4101772219874,5.482745677698404,13904.854283789376
143,2.449045384265448,0.4830201211975749,0.6631816673907451,,0.30231160987750627,0.001617488864525285,0.8454101085662842,11.6513671875,10.884765625,10293.0595703125,90.3097431640625,11.6572265625,6.722844491024525,0.05109525755175243,0.00010055853893661953,10293.0595703125,,945.3083693978842,5.594731366029009,13298.194290125752
144,2.425178948141773,0.4750656049371414,0.6565168154847925,,0.30600324381157407,0.0016347090587771618,0.8387695550918579,11.4775390625,10.689453125,10498.251953125,89.9320673828125,11.4873046875,7.35977484969865,0.062302786941174096,0.00018930966020583586,10498.251953125,,901.0708250140306,3.933393619954586,13353.32098429085
145,2.461727111391771,0.4872469018047618,0.6730389227595879,,0.3072379453524263,0.0016461108913503608,0.84912109375,11.248046875,10.46484375,10821.6162109375,96.9159326171875,11.25390625,7.194656839795948,0.0524559363832126,2.2855323787625743e-05,10821.6162109375,,940.2277091249125,5.017774195992388,14181.943374183009
146,2.4286833119737747,0.47623261452385407,0.6352024258412712,,0.28931090950436555,0.0015788212518401679,0.8389648199081421,11.3037109375,10.5068359375,10784.8515625,92.60466015625,11.3125,7.469946253503887,0.05919070921211532,3.116339670040344e-05,10784.8515625,,905.2861907831393,4.398016078164801,13630.858304251587
147,2.4087664364807546,0.4695951898124915,0.6651007226319052,,0.310442528942076,0.001639645399905021,0.8444335460662842,11.3623046875,10.5703125,10949.67578125,96.633142578125,11.365234375,7.073099796865758,0.05056177657712213,5.6037603974206394e-05,10949.67578125,,886.2806916141417,5.899419912835583,13990.280458295012
148,2.443191929138224,0.48106970205334965,0.6869101280462928,,0.3138217329797044,0.0016448907934005774,0.8391600847244263,11.453125,10.6572265625,10869.5732421875,89.8968837890625,11.458984375,7.362888607160226,0.052034237646247365,3.757002915201511e-05,10869.5732421875,,889.7552004258614,4.87805398623459,13890.251618468583
149,2.415955757773588,0.47198930515007564,0.6565713313502783,,0.29988739995542346,0.0016130606933018043,0.8358398079872131,11.2734375,10.4619140625,10892.0634765625,94.6767021484375,11.2783203125,7.984456470731266,0.05329882851605371,6.314208042212322e-05,10892.0634765625,,891.7125678469893,5.604279872961342,13929.655650740695
150,2.511658486269872,0.5038896148758079,0.6807833258972096,0.84375,0.312643659504829,0.0016685503943989488,0.84716796875,10.509765625,9.6416015625,10691.0576171875,91.3292734375,10.513671875,6.598113787943664,0.0503366494140631,5.74100793220219e-05,10691.0576171875,208.64934098091908,1215.218601147877,5.385679402155802,13661.270970496538
151,2.3300737076097677,0.4433664490978137,0.6094708384625847,,0.28335657789557445,0.001603905811577988,0.88427734375,11.0810546875,10.2626953125,10208.3037109375,82.7638427734375,11.0859375,7.064763503477655,0.05356857305567071,4.2480793416251176e-05,10208.3037109375,,906.8227898939513,5.149210840230808,12863.153207098718
152,2.383001675328421,0.46100650019141187,0.6669555905536981,,0.30270415057202626,0.0016194083718659158,0.867480456829071,10.8212890625,10.001953125,10721.76953125,86.3774560546875,10.826171875,8.569424263143892,0.05133806737759419,2.5392865764407817e-05,10721.76953125,,906.2774754620623,4.6779066098388284,13393.706120003108
153,2.4354596596257356,0.4784911874023218,0.6853739225334721,,0.3209625364142994,0.0016335736474246687,0.81298828125,11.1044921875,10.2529296875,12216.888671875,110.9237412109375,11.111328125,8.01234083706469,0.051799686452865014,4.989694064192717e-06,12216.888671875,,913.5687531130388,4.745069610886276,14979.74604651994
154,2.3868610992393906,0.46229244524338897,0.6647332473003189,,0.30461416150410514,0.001616965045926122,0.8595702648162842,10.5068359375,9.6552734375,10950.921875,96.5554931640625,10.5107421875,8.372823281962168,0.05134217959733204,3.317702051090393e-05,10950.921875,,907.4779871101491,5.141239271732047,13590.380411071133
155,2.4312644476613956,0.47709206518167285,0.6865050896412868,,0.32037592630513245,0.0017101943010402465,0.804980456829071,10.7744140625,9.9169921875,11752.1923828125,104.673080078125,10.7802734375,7.83498999469566,0.05126352471162646,1.7743639282528725e-05,11752.1923828125,,975.555008462863,5.581638902891427,14466.499412502717
156,2.3699917815642575,0.45667338410039904,0.6772598835086683,,0.31088832888599427,0.001690764992403615,0.8671875,10.662109375,9.8056640625,11058.3779296875,93.7580361328125,10.6650390625,8.196747187400963,0.05186000768339829,2.621789325929606e-05,11058.3779296875,,906.4227465309668,5.910629561869428,13750.44144490373
157,2.4401558094350175,0.4800587823836135,0.658785319490562,,0.30682905651156034,0.0016701314933555977,0.8654296398162842,10.958984375,10.12890625,11644.0849609375,103.195951171875,10.9677734375,7.277734007797624,0.04993984384726979,7.663950382937717e-05,11644.0849609375,,907.9702231010888,4.847344011999667,14391.87718813788
158,2.513251974389808,0.5044211588329564,0.6578201400334365,,0.3035198863271944,0.0017282050486784328,0.8505858778953552,10.5810546875,9.689453125,10650.8232421875,84.087884765625,10.58203125,6.30495145223121,0.04967591091332019,8.60973560222327e-05,10650.8232421875,,961.5980070370715,4.652652348391712,13399.319061925777
159,2.412548886083013,0.4708579868476514,0.6228826283768285,,0.29012992659409065,0.0017857087492814117,0.9125000238418579,10.92578125,10.0810546875,9830.2021484375,83.995576171875,10.927734375,8.199049450344708,0.06301348151963841,2.1901900204455384e-05,9830.2021484375,,894.714328805916,3.6635326619725674,12567.18163661847
160,2.4249646310506403,0.4749941618886479,0.663234615654801,0.8541666865348816,0.30309838301218406,0.001613941594712287,0.8197264671325684,10.8681640625,10.0283203125,11449.71484375,99.0065458984375,10.880859375,7.491755306266836,0.04940987819221897,2.3166675979860088e-05,11449.71484375,214.403022105922,1233.545575600001,6.050880782073364,14673.759320985777
161,2.3082802151332866,0.43610440435533443,0.6671519053961674,,0.3097047703913631,0.001661015606018168,0.85498046875,10.8046875,9.953125,11003.0791015625,93.30622265625,10.80859375,7.454482747516577,0.05333581805160195,8.911426118803397e-05,11003.0791015625,,896.121887049987,5.533429501927458,13828.231223964192
162,2.4817466877450682,0.4939216073185003,0.6868208215855702,,0.3187046160319369,0.0016787338824784115,0.8465820550918579,11.02734375,10.2119140625,11529.501953125,101.047513671875,11.0390625,7.20745867737286,0.051399906101629624,3.736849582217513e-05,11529.501953125,,900.1118669289863,5.371866501169279,14372.718415394735
163,2.405775803215143,0.46859725008829606,0.6422821763117099,,0.29538107482221676,0.0016372899457053336,0.8524413704872131,10.8330078125,9.962890625,10516.1015625,90.1336337890625,10.8388671875,7.981305923360093,0.05113790335445271,3.382768319222061e-05,10516.1015625,,897.2951853490667,5.229594828910194,13295.694041188863
164,2.4038096620130687,0.46793915034875144,0.6858727558137616,,0.32055816481988586,0.0017243117712837375,0.8462890386581421,10.9951171875,10.1513671875,11502.44140625,99.8786591796875,11.0029296875,7.6469778314425225,0.05118184009981548,3.774994024201541e-05,11502.44140625,,903.2698055478977,5.5014713818673044,14311.38955306844
165,2.4132761766356605,0.47109734275702203,0.6846248315778212,,0.31252449553721817,0.0016969505775819016,0.83740234375,11.1689453125,10.3232421875,11263.080078125,99.341869140625,11.1767578125,7.517038289397454,0.05205557718192565,4.7464964277309055e-05,11263.080078125,,961.2993949929951,5.234671734040603,14145.130437205155
166,2.3762126875499545,0.45874182956131515,0.6791134361483273,,0.32045238094542583,0.001768160920818218,0.8458983898162842,11.4111328125,10.58984375,11133.5439453125,98.8187783203125,11.41796875,7.963198835805459,0.05242717407527637,2.241037820607147e-05,11133.5439453125,,893.3909773810301,6.080342989065684,14050.795568560257
167,2.4238892422921907,0.47463780416505386,0.6783430155337555,,0.315841410538269,0.001728959281876996,0.8611327409744263,11.0400390625,10.205078125,11273.6787109375,103.1187412109375,11.0458984375,8.646233561851647,0.05271932472578003,2.7825515336087943e-05,11273.6787109375,,901.7631218510214,5.558309713029303,14087.982282955676
168,2.454429269405417,0.484813875550864,0.6558764306864759,,0.3055683556422082,0.0016788571310115685,0.8163085579872131,10.5341796875,9.6650390625,11544.103515625,99.8749443359375,10.546875,6.9577254280508205,0.04911043965422552,2.795481295924228e-05,11544.103515625,,895.2964156240923,6.397734281024896,14446.577429732806
169,2.4721685076291138,0.49072739580099406,0.6484362534683896,,0.3057128577347612,0.001764620482930468,0.8729491829872131,10.455078125,9.5732421875,10213.275390625,82.3247548828125,10.4619140625,6.945519650637621,0.04921639565635739,2.1527701631463082e-05,10213.275390625,,895.0221132140141,5.088138599996455,12937.099129279042
170,2.4586659991531183,0.4862256945763736,0.6405215842423786,0.8500000238418579,0.30195206917778705,0.0017301579079855856,0.8459960222244263,10.7275390625,9.87109375,10414.6298828125,86.07581640625,10.73046875,7.57014117569349,0.05066360211279804,5.381779369715672e-05,10414.6298828125,210.24095294997096,1255.3545284339925,4.801682193996385,13208.25468375368
171,2.4342615800041543,0.47809589449935425,0.6517312385622063,,0.31070596226618363,0.001754839353850457,0.892382800579071,10.5419921875,9.6767578125,10945.388671875,91.6029580078125,10.5458984375,8.90415855578768,0.05747827357128462,7.718113182215026e-05,10945.388671875,,889.2580488190288,3.6226725310552865,13888.876317412194
172,2.435500079948995,0.47850703541121037,0.6348035133341909,,0.294529470600537,0.0015429197677576667,0.8916015625,10.48046875,9.6064453125,12254.4140625,102.0381796875,10.4931640625,8.184326412297333,0.05144705623787673,2.2685152936669416e-05,12254.4140625,,878.2272670249222,5.893655409920029,15677.035052947833
173,2.4691255580428946,0.4897146730358592,0.6475796281447401,,0.3072701108176261,0.0016163774830033617,0.8538085222244263,10.90234375,10.052734375,11757.166015625,103.1631630859375,10.9111328125,7.104063438607537,0.04971249782385697,1.0289607160572755e-05,11757.166015625,,878.3983809850179,5.774153457954526,14975.650111679386
174,2.4334031800133706,0.47781084805901963,0.651489315838262,,0.30402600680736214,0.0016667348959487072,0.8580077886581421,10.642578125,9.759765625,10764.548828125,82.793900390625,10.6484375,8.995404076039211,0.05303834819726055,8.296167648808619e-05,10764.548828125,,870.2195270319935,5.273028242983855,13917.610097152987
175,2.4062570333115576,0.46876016285824595,0.6394290058378829,,0.3010410463466542,0.0016171218717744296,0.8551757335662842,10.52734375,9.65234375,12146.9189453125,103.58584765625,10.5380859375,9.30255762534657,0.05316713817061924,3.462265641709049e-05,12146.9189453125,,943.5868021049537,5.31666654010769,15476.486427763748
176,2.3495396535756674,0.4498537755087702,0.6596279782315833,,0.31032905474967265,0.0016581036388743087,0.84716796875,10.1318359375,9.2177734375,12011.18359375,101.740228515625,10.1376953125,8.756615520796093,0.052339994919459905,4.009008967486585e-05,12011.18359375,,894.462733241031,4.830572547856718,14944.133030886163
