step,validation/accuracy,train/approx_entropy,train/gen_kl_error,train/reward,train/math_code_harbor_agent/num_tool_calls/mean,train/mean_gen_tokens_per_sample,timing/train/total_step_time,timing/train/exposed_generation,performance/generation_tokens_per_sec,performance/generation_tokens_per_sec_per_gpu
179,,0.24697709154179392,0.007710483941934854,0.8127928972244263,6.71484375,9798.68359375,494.189434756001,4.1163484990247525,22794.72063336262,2849.3400791703275
180,0.8208333253860474,0.24282233495523542,0.00801467143935497,0.8654296398162842,7.16015625,8995.0107421875,782.4643726930371,3.774229928967543,23031.586745643504,2878.948343205438
181,,0.2367612364323577,0.00788703746420083,0.8329100608825684,6.8388671875,8907.5947265625,448.1887802129495,5.225920159078669,23018.333472532533,2877.2916840665666
182,,0.2500702161087247,0.007864858275297593,0.8391600847244263,6.8916015625,9179.3369140625,462.43718887498835,5.4113962220726535,23144.550286895676,2893.0687858619594
183,,0.24861929067492383,0.008168428248552573,0.8389648199081421,7.0390625,9098.7900390625,480.60265445901314,22.924333057017066,21981.793786259368,2747.724223282421
184,,0.24035577931863372,0.007735474012747545,0.8095703125,6.9677734375,9806.814453125,536.3007303069462,40.77189717703732,21219.468656213186,2652.4335820266483
185,,0.2309820257642059,0.007807404364825743,0.8738280534744263,7.9677734375,10421.19921875,611.7158004399971,4.945641198020894,22072.95422714924,2759.119278393655
186,,0.2468827825405242,0.008050077426034363,0.8301757574081421,7.33984375,9989.10546875,503.99138182401657,3.7672053409623913,22847.618185148116,2855.9522731435145
187,,0.24540198310387495,0.008525814444851676,0.8707031011581421,7.1123046875,8915.611328125,497.18353450100403,46.19140236801468,20792.23232002242,2599.0290400028025
188,,0.24304895056320674,0.008269093943908956,0.8522460460662842,7.8134765625,10158.4072265625,590.1389896050096,12.005639205046464,22293.705008640685,2786.7131260800857
189,,,,,,,,,,
