step,validation/accuracy,train/approx_entropy,train/gen_kl_error,train/reward,train/math_code_harbor_agent/num_tool_calls/mean,train/mean_gen_tokens_per_sample,timing/train/total_step_time,timing/train/exposed_generation,performance/generation_tokens_per_sec,performance/generation_tokens_per_sec_per_gpu
179,,0.2536119317524026,0.004128972257149144,0.8267577886581421,12.4521484375,11920.701171875,647.8741052529076,6.306782788014971,20947.50246604967,2618.437808256209
180,0.8770833611488342,0.24982368730888993,0.004180803920121434,0.8636718392372131,12.9033203125,11053.30078125,1032.6857143120142,8.359806519933045,21672.27679558976,2709.03459944872
181,,0.24764711735497258,0.004153955957690414,0.82666015625,13.255859375,11553.3623046875,650.8717065340606,7.662609696853906,20219.890085371884,2527.4862606714855
182,,0.2573942738126789,0.004284842654328713,0.8301757574081421,13.8662109375,11684.056640625,647.839539726032,9.50667781510856,20615.320670250392,2576.915083781299
183,,0.2554766233679402,0.004315721281130891,0.8418945074081421,14.1142578125,11752.3251953125,643.5660546330037,8.92056264798157,20909.893166538906,2613.7366458173633
184,,0.24627832056467014,0.004115477474272211,0.8211913108825684,14.1513671875,12366.076171875,724.3513810919831,8.509202466113493,19502.284584907196,2437.7855731133996
185,,0.2466379055276775,0.004068234290343753,0.88525390625,14.443359375,12770.169921875,834.9104897560319,7.716236304142512,19004.152504441587,2375.5190630551983
186,,0.25660536299892556,0.0042679598312247435,0.85595703125,14.9619140625,12444.8291015625,732.6213849349879,7.696724999928847,19367.610135776606,2420.9512669720757
187,,0.25633585225295974,0.004384946251036581,0.8673827648162842,15.013671875,11632.994140625,664.7161378799938,9.382869406952523,20032.088182486514,2504.011022810814
188,,0.25544500437536044,0.00419873927756953,0.851367175579071,14.76171875,12882.9873046875,751.1151137968991,9.04725172999315,19500.08478551734,2437.5105981896677
189,,0.2613180229327554,0.004268689420428018,0.8446288704872131,14.900390625,12677.673828125,749.7370393370511,7.471194591023959,19266.095391925617,2408.261923990702
190,0.8500000238418579,0.26254026026072097,0.004282334385777631,0.861328125,15.3173828125,12473.7275390625,1102.3903017779812,9.434394451905973,19645.79747017304,2455.72468377163
191,,0.2662865863630941,0.004320189016823406,0.8246093988418579,15.2822265625,12695.6884765625,769.5303203319199,8.46620830509346,18874.759378171955,2359.3449222714944
192,,0.25611490040955687,0.004312658897163146,0.8628906011581421,15.2314453125,12037.478515625,765.7803987730294,7.530804610927589,19775.95975684683,2471.994969605854
193,,0.2581791491684271,0.004266512331923877,0.8607421517372131,15.193359375,12474.21875,724.8698604149977,5.018735966994427,19600.957955073514,2450.1197443841893
194,,0.26603267897007754,0.00445084639096649,0.8740234375,15.5380859375,12012.74609375,695.2327517709928,8.629281818983145,19792.552054550837,2474.0690068188546
195,,0.2565515336964381,0.004210848900243036,0.89208984375,15.443359375,12239.3623046875,792.360427671927,8.094201163970865,19511.555181682703,2438.944397710338
196,,0.2528344977872621,0.0041826472480011034,0.8143554925918579,15.046875,12344.6787109375,735.7397702120943,6.892508113058284,19183.350411515912,2397.918801439489
197,,0.272355552733643,0.004526663915044082,0.8394531011581421,15.162109375,12185.88671875,726.2443924030522,8.289224946987815,19375.013997850037,2421.8767497312547
198,,0.264913776614776,0.0043967103460431645,0.8473632335662842,15.125,12415.7373046875,730.0309054759564,8.211805829079822,19546.946283242727,2443.368285405341
199,,0.25933935828834365,0.0043968246045551496,0.87353515625,15.22265625,11870.69140625,699.9201975410106,8.215909499092959,19467.402194215167,2433.425274276896
200,0.8729166388511658,0.25948289690677484,0.0043910809467604395,0.8703124523162842,15.11328125,11884.130859375,1045.2300303330412,6.639130315044895,20561.13153195915,2570.1414414948936
201,,0.26225449163302983,0.004450504729220484,0.8561522960662842,15.5439453125,11581.927734375,678.6396560400026,7.592467204085551,19661.165528153448,2457.645691019181
202,,0.27482074163526704,0.00449100407502101,0.8134765625,15.111328125,12537.873046875,723.6473312940216,8.231533352052793,19779.089723670197,2472.3862154587746
203,,0.2671965950939921,0.004485629612872799,0.8458983898162842,15.3896484375,11828.5927734375,707.2626968270633,8.547922928002663,19267.00073053313,2408.3750913166414
204,,0.2718023449424436,0.004636711466162069,0.8897460699081421,15.2978515625,11276.5732421875,660.3193618010264,6.908711637021042,19959.56405109138,2494.9455063864225
205,,0.2563584333820472,0.004414845425060321,0.8667968511581421,15.34765625,11988.1357421875,782.815971834003,8.122339321882464,19319.125988850417,2414.890748606302
206,,,,,,,,,,
